nom_entreprise;adresse;code_postal;ville;telephone;email;site_web;note_google;nb_avis;segment;source
Le Hall Boxing;"
1-3 Rue Soleillet, 75020 Paris, France";75020;Paris;09 52 91 51 17;;http://www.lehallboxing.com/;5.0;4;Salles de sport & Fitness;Google Maps
Apollo Sporting Club Paris 11 Parmentier;"
8 Rue Édouard-Lockroy, 75011 Paris, France";75011;Paris;07 75 76 74 97;;https://www.apollosportingclub.com/details-salle+apollo+paris+11+-+parmentier-54.html;4.9;4;Salles de sport & Fitness;Google Maps
Boxium Club Paris;"
65 Av. de la Bourdonnais, 75007 Paris, France";75007;Paris;06 82 34 77 92;;https://boxiumclub.com/;5.0;4;Salles de sport & Fitness;Google Maps
PSBF - Savate Boxe Française;"
242 Rue de Bercy, 75012 Paris, France";75012;Paris;07 77 86 30 43;;http://www.parissavate.fr/;4.8;4;Salles de sport & Fitness;Google Maps
Club MuayThai France;"
6bis Rue Hippolyte Maindron, 75014 Paris, France";75014;Paris;06 41 50 14 63;;http://muaythai-france.fr/;4.8;4;Salles de sport & Fitness;Google Maps
Amicale Assauts - Savate Boxe Française;"
13 Rue du Moulin des Lapins, 75014 Paris, France";75014;Paris;06 95 10 33 80;;https://www.boxefrancaise-paris14.fr/;5.0;4;Salles de sport & Fitness;Google Maps
Atelier Marais - Centre de Yoga et Pilates à Paris Marais | Reformer, Springboard, Pilates Machine;"
54 Rue Charlot, 75003 Paris, France";75003;Paris;06 48 73 21 96;;https://atelier-marais.fr/;5.0;4;Salles de sport & Fitness;Google Maps
Burning Bar - Hot Pilates Studio;54 Rue Charlot, 75003 Paris, France;75003;Paris;07 85 98 94 63;;https://www.burningbar.fr/;4.9;4;Salles de sport & Fitness;Google Maps
Keana Cours de Pilates Paris;"
11 Rue du Chevalier de Saint-George, 75008 Paris, France";75008;Paris;01 40 15 01 40;;http://www.keana.fr/?utm_source=gmb&utm_medium=gmb&utm_campaign=gmb;4.9;4;Salles de sport & Fitness;Google Maps
Pilatestudio Paris;"
57 - 59 Rue Lacordaire, 75015 Paris, France";75015;Paris;01 89 70 52 79;;https://linktr.ee/pilatestudioparis;4.6;4;Salles de sport & Fitness;Google Maps
DNA Pilates Paris Victor Hugo;"
155 Av. Victor Hugo, 75016 Paris, France";75016;Paris;06 63 76 17 93;;https://dnapilatesparis.com/;4.6;4;Salles de sport & Fitness;Google Maps
Qee Pilates yoga;"
18 Pass. de la Main d'Or, 75011 Paris, France";75011;Paris;01 48 05 01 30;;http://www.dansepilatesparis.fr/;4.8;4;Salles de sport & Fitness;Google Maps
Cours de pilates Paris : Studio Pilates 16 Paris;"
42 Rue Albert Thomas, 75010 Paris, France";75010;Paris;06 15 24 75 09;;https://www.studiopilates16.com/;3.7;4;Salles de sport & Fitness;Google Maps
Studio Pilates des Gobelins;"
17 Rue du Jura, 75013 Paris, France";75013;Paris;06 22 58 68 47;;http://www.pilatesdesgobelins.com/;4.8;4;Salles de sport & Fitness;Google Maps
COSMOPILATES;"
5 Rue Gît-le-Cœur, 75006 Paris, France";75006;Paris;07 80 96 70 02;;http://www.cosmopilates.fr/;4.4;4;Salles de sport & Fitness;Google Maps
Club Pilates Paris Convention;"
151 bis, Rue Blomet, 75015 Paris, France";75015;Paris;07 43 39 74 32;;https://www.club-pilates.fr/;4.5;4;Salles de sport & Fitness;Google Maps
Deeply Studio de Pilates;"
34 Rue des Bergers, 75015 Paris, France";75015;Paris;06 58 83 35 66;;https://www.deeply-studiodepilates.com/;4.9;4;Salles de sport & Fitness;Google Maps
Pilates de la tete aux pieds;"
192 Rue St Denis, 75002 Paris, France";75002;Paris;06 72 82 76 25;;http://www.pilatesdelateteauxpieds.com/;5.0;4;Salles de sport & Fitness;Google Maps
Pilates Excellence - Pilates & Yoga à domicile;"
78 Rue Jean de la Fontaine, 75016 Paris, France";75016;Paris;01 84 16 08 39;;https://www.pilates-excellence.com/;5.0;4;Salles de sport & Fitness;Google Maps
My Ginger - Studio de Yoga;"
13 Rue du Vieux Colombier, 75006 Paris, France";75006;Paris;06 37 80 15 52;;http://www.myginger.fr/;4.8;4;Salles de sport & Fitness;Google Maps
The Well Paris;"
53 bis Rue du Chemin Vert, 75011 Paris, France";75011;Paris;06 15 64 19 08;;http://thewellparis.com/;4.9;4;Salles de sport & Fitness;Google Maps
Jessica Pilates Paris;"
27 Av. de Flandre, 75019 Paris, France";75019;Paris;06 23 56 45 35;;https://www.jessicapilatesparis.fr/;5.0;4;Salles de sport & Fitness;Google Maps
Studio Marga, studio de Yoga, Pilates et Danse à Paris;"
12 Rue Godefroy Cavaignac, 75011 Paris, France";75011;Paris;07 87 89 17 28;;http://studiomarga.com/;4.8;4;Salles de sport & Fitness;Google Maps
YUJ YOGA & REFORMER PILATES STUDIO - Paris 1er;"
68 Rue Jean-Jacques Rousseau, 75001 Paris, France";75001;Paris;01 40 13 28 53;;http://www.yujparis.com/;4.6;4;Salles de sport & Fitness;Google Maps
Anna Hekimian Pilates - Cours de Pilates à Paris et Asnières-sur-Seine;"
56 Rue de Dunkerque, 75009 Paris, France";75009;Paris;06 01 46 30 14;;https://cours-annapilates-paris.fr/;5.0;4;Salles de sport & Fitness;Google Maps
PILATES BY NATH - Coach à Paris;"
57 Rue de Rennes, 75006 Paris, France";75006;Paris;06 71 94 92 51;;https://pilates-by-nath.fr/;5.0;4;Salles de sport & Fitness;Google Maps
BANDHA YOGA Studio Yoga et Pilates (Mat & Reformer);"
31 Rue Bonaparte, 75006 Paris, France";75006;Paris;01 42 39 43 44;;https://www.bandhayoga.paris/;4.6;4;Salles de sport & Fitness;Google Maps
Osmose Yoga Paris;"
91 Rue de la Roquette, 75011 Paris, France";75011;Paris;06 73 18 42 85;;http://www.osmose-yoga-paris.com/;4.8;4;Salles de sport & Fitness;Google Maps
Studio Chen - Yoga/ Pilates /Yoga prénatal/ Bol tibétain-massage bain sonore/ Massage ci-jiu (Paris19 et Paris20);"
4 Rue de Palestine, 75019 Paris, France";75019;Paris;06 09 75 27 11;;https://studiochen.fr/;5.0;4;Salles de sport & Fitness;Google Maps
Modo Yoga Paris;"
21 Bd Richard-Lenoir, 75011 Paris, France";75011;Paris;01 48 07 13 24;;http://www.modoyogaparis.fr/;4.8;4;Salles de sport & Fitness;Google Maps
Le cercle Pilates;"
73 Rue du Cherche-Midi, 75006 Paris, France";75006;Paris;07 83 81 04 92;;https://lecerclepilates.com/;5.0;4;Salles de sport & Fitness;Google Maps
Ora Studio;"
178 Rue du Faubourg Saint-Honoré, 75008 Paris, France";75008;Paris;01 42 89 01 16;;https://oraconcepts.fr/;4.8;4;Salles de sport & Fitness;Google Maps
myStudioParis;"
17 Bd de Beauséjour, 75016 Paris, France";75016;Paris;06 61 17 19 64;;http://www.toneandreform.com/;4.7;4;Salles de sport & Fitness;Google Maps
Yogamania;"
8 Rue du Commandant René Mouchotte, 75014 Paris, France";75014;Paris;06 87 53 03 09;;http://yogamania.fr/;4.9;4;Salles de sport & Fitness;Google Maps
Sano Pilates;"
Rue Manin, 75019 Paris, France";75019;Paris;06 58 34 52 35;;http://www.sanopilates.com/;5.0;4;Salles de sport & Fitness;Google Maps
YOGA VILLAGE;"
39 Bd des Capucines, 75002 Paris, France";75002;Paris;01 42 61 31 25;;https://yogavillage.fr/;4.6;4;Salles de sport & Fitness;Google Maps
Gaïa Pilates Paris;"
71 Rue Marx Dormoy, 75018 Paris, France";75018;Paris;07 83 06 83 92;;https://www.gaiapilatesparis.com/;5.0;4;Salles de sport & Fitness;Google Maps
L'Atelier de la Forme;"
80 Rue de la Tombe Issoire, 75014 Paris, France";75014;Paris;06 60 89 96 35;;http://www.latelierdelaforme.com/;5.0;4;Salles de sport & Fitness;Google Maps
Centre 5;"
27 Rue du Château d'Eau, 75010 Paris, France";75010;Paris;01 42 85 02 62;;https://www.centre5.com/;4.7;4;Salles de sport & Fitness;Google Maps
Le Centre Element Paris - Yoga Pilates & Méditation - Soins Énergétiques - Boutique;"
7 Rue des Guillemites, 75004 Paris, France";75004;Paris;01 40 09 24 57;;https://www.lecentre-element.com/;4.8;4;Salles de sport & Fitness;Google Maps
I LOVE PILATES;"
11 Rue Paul-Louis Courier, 75007 Paris, France";75007;Paris;07 68 19 22 05;;http://www.ilovepilatesparis.fr/;4.4;4;Salles de sport & Fitness;Google Maps
Mayashala Yoga Paris;"
4 Cité Griset, 75011 Paris, France";75011;Paris;06 45 29 88 07;;http://www.mayashala.com/;4.8;4;Salles de sport & Fitness;Google Maps
PILATES SOCIAL CLUB;"
15 Rue Tronchet, 75008 Paris, France";75008;Paris;01 88 61 46 56;;https://pilatesocialclub.fr/;4.6;4;Salles de sport & Fitness;Google Maps
Aria Pilates Paris;"
118 Av. de Wagram, 75017 Paris, France";75017;Paris;06 75 14 70 64;;https://ariapilatesparis.fr/;5.0;4;Salles de sport & Fitness;Google Maps
Qee Paris 15 : Yoga et Pilates - Cours et ateliers;"
2 Rue Jobbé Duval, 75015 Paris, France";75015;Paris;01 40 16 08 00;;https://qee.fr/paris-15eme/;4.8;4;Salles de sport & Fitness;Google Maps
My Golden Hour;"
5 Rue Washington, 75008 Paris, France";75008;Paris;09 82 66 13 45;;https://www.mygoldenhour.fr/;4.9;4;Salles de sport & Fitness;Google Maps
MyPilates;"
189 Rue des Pyrénées, 75020 Paris, France";75020;Paris;06 50 37 88 92;;http://www.mypilates.fr/;5.0;4;Salles de sport & Fitness;Google Maps
The New Me Reformer Pilates Bosquet;"
65 Av. Bosquet, 75007 Paris, France";75007;Paris;01 56 28 10 97;;https://thenewmeparis.com/pages/studio-bosquet;4.3;4;Salles de sport & Fitness;Google Maps
Paris Pilates devient: FLOWER PILATES;"
32 Av. Duquesne, 75007 Paris, France";75007;Paris;06 07 82 58 64;;http://www.parispilates.fr/;5.0;4;Salles de sport & Fitness;Google Maps
Listen Studio Yoga Pilates;"
25 Rue Claude Terrasse, 75016 Paris, France";75016;Paris;06 28 60 01 18;;https://listen-to-you.com/;5.0;4;Salles de sport & Fitness;Google Maps
Studio15 Pilates;"
83 Rue de Javel, 75015 Paris, France";75015;Paris;09 86 56 40 17;;http://www.studio15pilates.com/;4.6;4;Salles de sport & Fitness;Google Maps
Le Saloon Far West - Bar Paris 11;"
3 Rue Faidherbe, 75011 Paris, France";75011;Paris;06 61 10 47 41;;https://www.privateaser.com/lieu/40240-le-saloon-far-west;4.7;4;Bars & Cafes;Google Maps
Le Bar Chaumont;"
18 Rue Bachaumont, 75002 Paris, France";75002;Paris;01 81 66 47 50;;http://www.hotelbachaumont.com/fr/page/restaurant-bar-paris.18859.html#!row-bar-chaumont;4.9;4;Bars & Cafes;Google Maps
Arbane Cocktail Bar;"
10 Rue Guénégaud, 75006 Paris, France";75006;Paris;09 74 73 56 87;;http://www.larbane.com/;4.8;4;Bars & Cafes;Google Maps
The 46 Bar;5 Rue des Haudriettes, 75003 Paris, France;75003;Paris;01 86 22 24 46;;http://www.thefortysixbar.com/;4.6;4;Bars & Cafes;Google Maps
Bisou.;"
283 Rue Saint-Jacques, 75005 Paris, France";75005;Paris;06 82 49 33 78;;https://soleraparis.wixsite.com/solera;4.7;4;Bars & Cafes;Google Maps
The 38 Bar;"
15 Bd du Temple, 75003 Paris, France";75003;Paris;01 86 22 24 38;;https://the38bar.com/;4.7;4;Bars & Cafes;Google Maps
The Cambridge Public House;60 Rue Charlot, 75003 Paris, France;75003;Paris;06 44 63 80 78;;https://www.thecambridge.paris/;4.7;4;Bars & Cafes;Google Maps
Les Copains - Bar Paris 10;"
11 Rue de Paradis, 75010 Paris, France";75010;Paris;07 62 11 60 30;;http://lescopainsbar.fr/;4.7;4;Bars & Cafes;Google Maps
Creed Bar;"
22 Rue des Lombards, 75004 Paris, France";75004;Paris;09 74 64 10 45;;https://www.creed.paris/;4.9;4;Bars & Cafes;Google Maps
Le tipsy;"
25 Rue Villiot, 75012 Paris, France";75012;Paris;09 74 64 02 71;;https://www.social-bar.org/paris/;4.5;4;Bars & Cafes;Google Maps
Danico Cocktail Bar;"
6 Rue Vivienne, 75002 Paris, France";75002;Paris;01 42 21 93 71;;https://www.daroco.com/danico/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website;4.6;4;Bars & Cafes;Google Maps
Harry's Bar Paris;"
5 Rue Daunou, 75002 Paris, France";75002;Paris;01 42 61 71 14;;https://www.harrysbar.com/;4.5;4;Bars & Cafes;Google Maps
Isadora Cocktail Bar;"
60 Rue Jean-Jacques Rousseau, 75001 Paris, France";75001;Paris;09 53 13 67 70;;http://www.isadora.paris/;4.7;4;Bars & Cafes;Google Maps
Divine Cocktail Bar;"
61 Rue d'Hauteville, 75010 Paris, France";75010;Paris;09 74 64 07 52;;http://www.bar-divine.fr/;4.7;4;Bars & Cafes;Google Maps
Little Temple Bar;"
12 Rue Princesse, 75006 Paris, France";75006;Paris;01 42 38 36 49;;http://www.littletemplebar.fr/;4.5;4;Bars & Cafes;Google Maps
Charlie's pub paris;"
21 Rue Daunou, 75002 Paris, France";75002;Paris;01 77 37 87 93;;https://www.publichouseparis.fr/;4.4;4;Bars & Cafes;Google Maps
The Long Hop;"
17 Rue de l'Ancienne Comédie, 75006 Paris, France";75006;Paris;01 56 81 13 13;;https://pubsaintgermain.com/;4.5;4;Bars & Cafes;Google Maps
The Bombardier;"
13 Quai des Grands Augustins, 75006 Paris, France";75006;Paris;01 43 29 64 50;;http://galwayirishpub.fr/;4.4;4;Bars & Cafes;Google Maps
Barawine;"
25 Rue de Charonne, 75011 Paris, France";75011;Paris;01 43 38 64 86;;https://www.barawine1.fr/;4.7;5;Bars & Cafes;Google Maps
Le Barav;"
6 Rue Charles-François Dupuis, 75003 Paris, France";75003;Paris;01 48 04 57 59;;http://www.lebarav.fr/;4.6;5;Bars & Cafes;Google Maps
Terra bar à vins;"
63 Rue des Gravilliers, 75003 Paris, France";75003;Paris;01 42 76 04 48;;https://www.terrabaravins.fr/;4.7;5;Bars & Cafes;Google Maps
Le Vin en Bouche;14 Rue Jean et Marie Moinon, 75010 Paris, France;75010;Paris;01 42 22 02 07;;http://www.levinenbouche.fr/;4.6;5;Bars & Cafes;Google Maps
La Cave du Canal, Cave et Bar à Vin;"
231 Rue La Fayette, 75010 Paris, France";75010;Paris;09 74 64 00 70;;https://lacaveducanal.fr/;4.9;5;Bars & Cafes;Google Maps
Le Dénicheur;"
4 Rue Tiquetonne, 75002 Paris, France";75002;Paris;01 42 21 31 01;;http://www.ledenicheurparis.com/;4.7;5;Bars & Cafes;Google Maps
La Réserve Du Terroir - Restaurant / Bar à vins Paris 4;"
1 Rue Théophile Roussel, 75012 Paris, France";75012;Paris;01 43 43 14 32;;http://lebaronrouge.net/;4.7;5;Bars & Cafes;Google Maps
Levain, Le Vin;"
83 Rue du Faubourg Saint-Martin, 75010 Paris, France";75010;Paris;01 42 45 49 10;;http://www.levainlevin.com/;4.9;5;Bars & Cafes;Google Maps
Cave Les Piqueurs;"
6 Rue Tardieu, 75018 Paris, France";75018;Paris;09 74 64 01 79;;https://www.lespiqueurs.com/;5.0;5;Bars & Cafes;Google Maps
Septime La Cave;"
3 Rue Basfroi, 75011 Paris, France";75011;Paris;01 43 67 14 87;;http://www.septime-lacave.fr/;4.6;5;Bars & Cafes;Google Maps
Liquiderie BAR;"
7 Rue de la Présentation, 75011 Paris, France";75011;Paris;09 72 91 36 77;;http://liquiderie.com/;4.6;5;Bars & Cafes;Google Maps
Terres de Café Paris Saint-Honoré;"
150 Rue Saint-Honoré, 75001 Paris, France";75001;Paris;09 86 51 02 00;;http://www.terresdecafe.com/;4.7;4;Bars & Cafes;Google Maps
Costadoro Social Coffee;"
91 Rue de Rivoli, 75001 Paris, France";75001;Paris;01 40 20 05 18;;https://costadoro.it/chi-siamo/costadoro-social-coffee-parigi/;4.7;4;Bars & Cafes;Google Maps
Brouillon Coffee Paris;"
39 Rue Mazarine, 75006 Paris, France";75006;Paris;07 56 89 66 03;;https://cafedauteur.com/content/16-coffee-shop;4.6;4;Bars & Cafes;Google Maps
Coffee Specialty Coffee - Torréfaction artisanale;"
40 Rue Chapon, 75003 Paris, France";75003;Paris;07 68 66 78 04;;http://coffeespecialtycoffee.com/;4.9;4;Bars & Cafes;Google Maps
The Coffee;"
77 Rue du Temple, 75003 Paris, France";75003;Paris;06 73 17 03 80;;https://thecoffee.jp/;4.8;4;Bars & Cafes;Google Maps
114 Faubourg;"
114 Rue du Faubourg Saint-Honoré, 75008 Paris, France";75008;Paris;01 53 43 44 44;;https://www.oetkerhotels.com/hotels/le-bristol-paris/restaurants-bars/114-faubourg/?utm_source=google&utm_medium=organic&utm_campaign=google_local_114_faubourg;4.7;4;Restaurants independants;Google Maps
Le Paris Paris;"
8 Rue de Montfaucon, 75006 Paris, France";75006;Paris;01 43 26 50 56;;http://www.leparisparis.fr/;4.4;4;Restaurants independants;Google Maps
St Germain Restaurant notre dame Paris 5;"
18 Bd Saint-Germain, 75005 Paris, France";75005;Paris;01 42 03 53 56;;https://cafesaintgermain.metro.bar/?lang=fr;4.8;4;Restaurants independants;Google Maps
Sacré Frenchy !;"
153 Rue Montmartre, 75002 Paris, France";75002;Paris;01 40 13 07 31;;https://pomelobistrot.com/;4.7;4;Restaurants independants;Google Maps
L'Arlequin - Restaurant;"
33 Rue du Faubourg Saint-Martin, 75010 Paris, France";75010;Paris;01 40 18 45 53;;https://larlequinparis.fr/;4.9;4;Restaurants independants;Google Maps
Le Vent d'Armor;"
39 Rue de la Bûcherie, 75005 Paris, France";75005;Paris;01 46 33 53 40;;https://restaurantlepetitchatelet.com/;4.5;4;Restaurants independants;Google Maps
Les Rupins - Restaurant Parisien;"
35 Bd de Magenta, 75010 Paris, France";75010;Paris;01 53 19 97 04;;http://www.lesrupins.fr/;4.6;4;Restaurants independants;Google Maps
Ostra Paris - Restaurant Oyster Bar à huîtres sea food;"
17 Rue du Petit Pont, 75005 Paris, France";75005;Paris;01 43 54 01 00;;https://www.ostra.fr/;4.8;4;Restaurants independants;Google Maps
Alleudium;"
24 Rue Claude Rodier, 75009 Paris, France";75009;Paris;01 45 26 86 26;;https://www.alleudium.com/?utm_source=gmb;4.9;4;Restaurants independants;Google Maps
Assanabel;"
6 Rue Pierre Chausson, 75010 Paris, France";75010;Paris;01 42 08 09 08;;https://www.assanabelparis.com/;4.8;4;Restaurants independants;Google Maps
Yansai;"
88 Rue des Gravilliers, 75003 Paris, France";75003;Paris;01 42 77 80 88;;https://yansai.fr/;4.8;4;Restaurants independants;Google Maps
Chez Loulou;"
63 Rue Rambuteau, 75004 Paris, France";75004;Paris;01 42 77 37 30;;https://bistrotchezloulou.com/;4.5;4;Restaurants independants;Google Maps
Les Deux Colombes;"
4 Rue de la Colombe, 75004 Paris, France";75004;Paris;01 42 03 04 32;;https://lesdeuxcolombes.fr/;4.7;4;Restaurants independants;Google Maps
Annonce·Une Expérience Culinaire·Saveurs d’Asie du Sud, ambiance élégante. Découvrez Andaaz dès aujourd’hui.·Visiter le site·andaaz.fr;"
6 Pl. du Maréchal Juin, 75017 Paris, France";75017;Paris;01 47 42 69 14;;https://www.mahatmaparis.com/;4.4;4;Restaurants independants;Google Maps
Bistro des Lettres;"
41 Rue Guersant, 75017 Paris, France";75017;Paris;01 45 74 75 27;;http://www.restaurant-paris17.fr/;4.8;4;Restaurants independants;Google Maps
Restaurant Mieux Paris 9;"
21 Rue Saint-Lazare, 75009 Paris, France";75009;Paris;01 71 32 46 73;;http://www.mieux-restaurant.com/;4.7;4;Restaurants independants;Google Maps
L’Orangerie;"
31 Av. George V, 75008 Paris, France";75008;Paris;01 49 52 72 24;;https://www.fourseasons.com/paris/dining/restaurants/l-orangerie/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-par-fab-mid-seo-na&utm_content=na-na&utm_term=na;4.8;4;Restaurants independants;Google Maps
Bistrot Café de Paris;"
287 Rue du Faubourg Saint-Antoine, 75011 Paris, France";75011;Paris;01 43 70 16 23;;http://bistrot-cafe-de-paris.com/;4.6;4;Restaurants independants;Google Maps
Bistrotters;"
8 Rue Saint-Martin, 75004 Paris, France";75004;Paris;01 42 78 55 80;;http://www.bistrotters.com/;4.7;4;Restaurants independants;Google Maps
Bistrot Chic;"
54 Av. Félix Faure, 75015 Paris, France";75015;Paris;01 45 54 13 91;;https://bistrotchic.fr/;4.6;4;Restaurants independants;Google Maps
Bistrot Des Tournelles;"
44 Rue Galande, 75005 Paris, France";75005;Paris;01 89 33 26 44;;https://www.bistrodeslettres.com/;4.7;4;Restaurants independants;Google Maps
Bistrot Instinct;"
6 Rue des Tournelles, 75004 Paris, France";75004;Paris;01 57 40 99 96;;https://www.bistrotdestournelles.com/;4.6;4;Restaurants independants;Google Maps
Le Bistrot de Paris;"
33 Rue de Lille, 75007 Paris, France";75007;Paris;01 42 61 16 83;;https://lcep.fr/le-bistrot-de-paris/;4.4;4;Restaurants independants;Google Maps
Bistrot Richelieu;33 Rue de Lille, 75007 Paris, France;75007;Paris;01 42 60 19 16;;https://www.bistrotrichelieu.com/;4.4;4;Restaurants independants;Google Maps
BISTROT 20 / LE VINGT - PARIS 75005;"
20 Rue Saint-Séverin, 75005 Paris, France";75005;Paris;09 73 12 61 79;;https://bistrot-20.webflow.io/;4.6;4;Restaurants independants;Google Maps
